 time,value1, value2,value3
500,2,4.61,2254.443603515630
501,2,4.61,2256.53369140625
502,2,4.61,2259.96826171875
503,2,4.61,2263.403076171880
504,2,4.61,2266.984130859380
505,2,4.61,2269.248779296880
506,2,4.61,2272.688232421880
507,2,4.61,2274.952880859380
508,2,4.61,2278.39208984375
509,2,4.61,2281.66650390625
510,2,4.61,2283.93115234375
511,2,4.61,2287.266845703130
512,2,4.61,2290.715576171880
513,2,4.61,2294.074951171880
514,2,4.61,2296.25927734375
515,2,4.61,2300.694091796880
516,2,4.61,2303.80810546875
517,2,4.61,2307.087158203130
518,2,4.61,2310.370849609380
519,2,4.61,2313.489501953130
520,2,4.61,2317.697998046880
521,2,4.61,2319.721923828130
522,2,4.61,2322.755615234380
523,2,4.61,2326.8037109375
524,2,4.61,2329.927001953130
525,2,4.59,2332.012451171880
526,2,4.59,2336.150146484380
527,2,4.59,2339.3583984375
528,2,4.59,2342.566650390630
529,2,4.59,2345.524658203130
530,2,4.59,2348.64794921875
531,2,4.59,2350.6767578125
532,2,4.59,2354.795654296880
533,2,4.59,2356.8291015625
534,2,4.59,2359.8720703125
535,2,4.59,2362.750244140630
536,2,4.59,2364.78369140625
537,2,4.59,2367.66162109375
538,2,4.59,2370.600830078130
539,2,4.59,2373.398681640630
540,2,4.59,2376.276611328130
541,55,55.80963134765630,78
542,2,4.59,2379.074462890630
543,2,4.59,2382.126953125
544,55,55.80963134765630,78
545,2,4.59,2385.94384765625
546,2,4.59,2388.8076171875
547,55,55.80963134765630,78
548,2,4.59,2390.75634765625
549,2,4.59,2394.492919921880
550,2,4.59,2397.46533203125
551,2,4.59,2400.267822265630
552,2,4.59,2403.83935546875
553,2,4.59,2406.5615234375
554,2,4.59,2408.429931640630
555,2,4.59,2411.661865234380
556,2,4.59,2414.275634765630
557,2,4.59,2416.058837890630
558,2,4.59,2418.53125
559,2,4.59,2420.998779296880
560,55,55.80963134765630,78
561,2,4.59,2423.810546875
562,2,4.59,2426.447998046880
563,2,4.59,2428.24072265625
564,2,4.57,2430.939453125
565,2,4.57,2433.58154296875
566,2,4.57,2435.37451171875
567,2,4.57,2437.931640625
568,2,4.57,2440.578369140630
569,2,4.57,2442.28173828125
570,2,4.57,2444.758544921880
571,2,4.57,2447.4619140625
572,2,4.57,2449.169921875
573,2,4.57,2451.64697265625
574,2,4.57,2454.123779296880
575,2,4.57,2456.600830078130
576,2,4.57,2459.08251953125
577,2,4.56,2461.620849609380
578,2,4.56,2464.1025390625
579,2,4.56,2466.583984375
580,2,4.56,2471.457763671880
581,2,4.56,2473.8310546875
582,2,4.56,2476.166259765630
583,2,4.56,2478.62451171875
584,2,4.56,2481.625
585,2,4.56,2483.93701171875
586,2,4.56,2485.479736328130
587,2,4.56,2488.48046875
588,2,4.56,2490.7685546875
589,2,4.56,2492.311279296880
590,2,4.56,2495.31201171875
591,2,4.56,2496.774658203130
592,2,4.56,2498.91650390625
593,2,4.56,2501.148193359380
594,2,4.56,2503.271240234380
595,2,4.56,2504.729248046880
596,2,4.56,2506.960693359380
597,2,4.56,2509.107421875
598,2,4.56,2510.655029296880
599,2,4.56,2512.891357421880
600,2,4.54,2515.269287109380
601,2,4.54,2517.505615234380
602,2,4.54,2519.741943359380
603,2,4.54,2521.893310546880
604,55,51.96968078613280,78
605,2,4.54,2524.016357421880
606,2,4.54,2526.0830078125
607,55,51.96968078613280,78
608,2,4.54,2528.1494140625
609,2,4.54,2530.90478515625
610,55,51.96968078613280,78
611,2,4.54,2532.282470703130
612,2,4.54,2535.03759765625
613,2,4.54,2537.019287109380
614,2,4.54,2539.000732421880
615,2,4.54,2540.8974609375
616,2,4.54,2542.794189453130
617,2,4.54,2544.690673828130
618,2,4.54,2546.58740234375
619,2,4.54,2548.399169921880
620,2,4.54,2550.210693359380
621,2,4.54,2552.107421875
622,2,4.54,2554.0654296875
623,55,51.96968078613280,78
624,2,4.54,2555.966796875
625,2,4.54,2558.037841796880
626,2,4.54,2559.245849609380
627,2,4.54,2561.147216796880
628,2,4.54,2563.048583984380
629,2,4.54,2564.402587890630
630,2,4.54,2566.12939453125
631,2,4.54,2567.94580078125
632,2,4.54,2569.158203125
633,2,4.54,2570.969970703130
634,2,4.54,2572.786376953130
635,2,4.54,2574.602783203130
636,2,4.54,2576.33447265625
637,2,4.54,2578.669921875
638,2,4.54,2579.792724609380
639,2,4.54,2581.524169921880
640,2,4.54,2583.774658203130
641,2,4.54,2584.90234375
642,2,4.54,2586.544189453130
643,2,4.54,2588.709716796880
644,2,4.54,2590.271484375
645,2,4.54,2591.828369140630
646,2,4.52,2593.446533203130
647,2,4.52,2594.918701171880
648,2,4.52,2597.00390625
649,2,4.52,2598.0419921875
650,2,4.52,2599.513916015630
651,2,4.52,2601.07568359375
652,2,4.52,2602.63720703125
653,2,4.52,2604.283935546880
654,2,4.52,2605.845458984380
655,2,4.52,2606.949462890630
656,2,4.52,2608.364990234380
657,2,4.52,2609.898193359380
658,2,4.52,2610.94091796875
659,2,4.52,2612.328125
660,2,4.52,2614.32861328125
661,2,4.52,2615.281494140630
662,2,4.52,2618.060546875
663,2,4.52,2619.362548828130
664,2,4.52,2620.66943359375
665,2,4.52,2622.636962890630
666,2,4.52,2624.02880859375
667,2,4.52,2624.901611328130
668,2,4.52,2626.6376953125
669,2,4.52,2627.93994140625
670,2,4.52,2629.1572265625
671,2,4.52,2630.464111328130
672,2,4.52,2631.74267578125
673,2,4.52,2632.875
674,2,4.52,2634.002685546880
675,2,4.52,2635.219970703130
676,2,4.52,2636.44189453125
677,2,4.52,2637.6591796875
678,2,4.52,2638.791259765630
679,2,4.52,2639.574462890630
680,2,4.52,2640.6171875
681,2,4.52,2641.400390625
682,2,4.5,2642.593994140630
683,2,4.5,2643.811279296880
684,2,4.5,2644.858642578130
685,2,4.5,2645.990966796880
686,2,4.5,2646.689208984380
687,2,4.5,2647.906494140630
688,2,4.5,2648.953857421880
689,2,4.5,2649.737060546880
690,2,4.5,2650.869384765630
691,2,4.5,2652.26611328125
692,2,4.5,2653.3134765625
693,2,4.5,2654.0068359375
694,2,4.5,2655.403564453130
695,2,4.5,2656.361328125
696,2,4.5,2657.40869140625
697,2,4.5,2658.37109375
698,2,4.5,2659.2392578125
699,2,4.5,2660.17333984375
700,2,4.5,2661.051025390630
701,2,4.5,2662.0087890625
702,2,4.5,2663.05615234375
703,2,4.5,2663.928955078130
704,2,4.5,2664.53759765625
705,2,4.5,2665.674560546880
706,2,4.5,2666.1982421875
707,2,4.5,2667.071044921880
708,2,4.5,2667.94384765625
709,2,4.5,2668.81689453125
710,2,4.5,2669.340576171880
711,2,4.5,2670.12841796875
712,2,4.5,2670.82666015625
713,2,4.5,2671.350341796880
714,2,4.5,2672.048583984380
715,2,4.5,2672.83642578125
716,2,4.5,2673.360107421880
717,2,4.5,2674.05859375
718,2,4.5,2674.7568359375
719,2,4.5,2675.195556640630
720,2,4.5,2675.893798828130
721,2,4.5,2676.592041015630
722,2,4.5,2677.290283203130
723,2,4.5,2678.1630859375
724,2,4.5,2678.776611328130
725,2,4.5,2679.389892578130
726,2,4.5,2679.99853515625
727,2,4.5,2680.52685546875
728,2,4.5,2681.135498046880
729,2,4.5,2681.663818359380
730,2,4.5,2682.1875
731,2,4.5,2682.9755859375
732,2,4.5,2683.40966796875
733,2,4.5,2683.7587890625
734,2,4.5,2684.310791015630
735,2,4.5,2684.659912109380
736,2,4.5,2685.0986328125
737,2,4.5,2685.5986328125
738,2,4.5,2686.03759765625
739,2,4.5,2686.297119140630
740,2,4.5,2686.910400390630
741,2,4.5,2687.169921875
742,2,4.5,2687.523681640630
743,2,4.5,2687.957763671880
744,2,4.5,2688.571044921880
745,2,4.5,2689.009765625
746,2,4.5,2689.274169921880
747,2,4.5,2689.623291015630
748,2,4.5,2689.882568359380
749,2,4.5,2690.236572265630
750,2,4.5,2690.49609375
751,2,4.5,2690.76025390625
752,2,4.5,2691.0244140625
753,2,4.5,2691.198974609380
754,2,4.5,2691.45849609375
755,2,4.5,2691.72265625
756,2,4.5,2691.98681640625
757,2,4.5,2692.246337890630
758,2,4.5,2692.42578125
759,2,4.5,2692.685302734380
760,2,4.5,2692.85986328125
761,2,4.5,2693.034423828130
762,2,4.5,2693.208984375
763,2,4.5,2693.38818359375
764,2,4.5,2693.52978515625
765,2,4.5,2693.619384765630
766,2,4.5,2693.708984375
767,2,4.5,2693.7939453125
768,2,4.5,2693.883544921880
769,2,4.5,2693.911865234380
770,2,4.5,2693.996826171880
771,2,4.5,2673.416748046880
772,2,4.5,2673.765869140630
773,55,40.14839172363280,78
774,2,4.5,2677.526123046880
775,2,4.5,2680.49853515625
776,55,40.14839172363280,78
777,2,4.5,2682.68310546875
778,2,4.5,2684.34375
779,2,4.5,2685.829833984380
780,2,4.5,2687.1416015625
781,2,4.5,2688.10400390625
782,2,4.5,2689.39208984375
783,2,4.5,2689.826171875
784,2,4.49,2690.151611328130
785,2,4.49,2689.7978515625
786,2,4.49,2689.887451171880
787,2,4.49,2689.44873046875
788,2,4.49,2689.245849609380
789,2,4.49,2688.896728515630
790,2,4.49,2688.1982421875
791,55,40.14839172363280,78
792,3,4.47,2687.816162109380
793,3,4.43,2706.24462890625
794,3,4.45,2703.03173828125
795,3,4.43,2700.98876953125
796,3,4.43,2699.672607421880
797,3,4.43,2698.7998046875
798,3,4.43,2698.01171875
799,3,4.43,2697.04931640625
800,3,4.43,2696.171875
801,3,4.43,2695.558349609380
802,3,4.43,2694.945068359380
803,3,4.43,2694.50634765625
804,3,4.43,2694.1572265625
805,3,4.43,2693.020263671880
806,3,4.43,2691.529296875
807,3,4.43,2689.77880859375
808,3,4.43,2687.858642578130
809,3,4.43,2686.603759765630
810,3,4.43,2685.64111328125
811,3,4.43,2684.853271484380
812,3,4.43,2684.239990234380
813,3,4.43,2683.805908203130
814,3,4.43,2682.928466796880
815,3,4.43,2682.494384765630
816,3,4.43,2681.880859375
817,3,4.43,2681.53173828125
818,3,4.43,2681.1826171875
819,3,4.43,2680.658935546880
820,3,4.43,2680.19189453125
821,3,4.43,2679.8427734375
822,3,4.43,2679.14453125
823,3,4.43,2678.266845703130
824,3,4.43,2677.39404296875
825,3,4.43,2676.431640625
826,3,4.43,2675.03515625
827,3,4.43,2674.511474609380
828,3,4.43,2673.638671875
829,3,4.43,2673.114990234380
830,3,4.43,2672.676025390630
831,3,4.43,2671.977783203130
832,3,4.43,2671.543701171880
833,3,4.43,2671.194580078130
834,3,4.43,2670.7841796875
835,3,4.43,2670.52001953125
836,3,4.43,2670.345458984380
837,3,4.43,2670.1708984375
838,3,4.43,2669.82177734375
839,3,4.43,2669.3876953125
840,3,4.43,2668.948974609380
841,3,4.43,2668.194091796880
842,3,4.43,2667.495849609380
843,3,4.43,2666.79736328125
844,3,4.43,2666.273681640630
845,3,4.43,2665.57080078125
846,3,4.43,2664.78759765625
847,3,4.43,2664.263916015630
848,3,4.43,2663.301513671880
849,3,4.43,2662.867431640630
850,3,4.43,2662.2587890625
851,3,4.43,2661.6455078125
852,55,37.74604797363280,78
853,3,4.43,2661.036865234380
854,3,4.43,2660.42333984375
855,55,37.74604797363280,78
856,3,4.43,2659.81494140625
857,3,4.43,2659.201416015630
858,55,37.74604797363280,78
859,3,4.43,2658.479736328130
860,3,4.43,2657.8662109375
861,3,4.43,2657.257568359380
862,3,4.43,2656.4130859375
863,3,4.43,2655.771484375
864,3,4.43,2654.98828125
865,3,4.43,2654.030517578130
866,3,4.43,2653.5068359375
867,3,4.43,2652.751953125
868,3,4.43,2651.879150390630
869,3,4.43,2651.180908203130
870,3,4.43,2650.6572265625
871,55,37.74604797363280,78
872,3,4.43,2649.699462890630
873,3,4.43,2649.265380859380
874,3,4.43,2648.65673828125
875,3,4.43,2647.95849609375
876,3,4.43,2647.519775390630
877,3,4.43,2647.085693359380
878,3,4.43,2646.1279296875
879,3,4.43,2645.77880859375
880,3,4.43,2645.255126953130
881,3,4.43,2644.646484375
882,3,4.43,2644.386962890630
883,3,4.43,2643.86328125
884,3,4.43,2643.254638671880
885,3,4.43,2642.81591796875
886,3,4.43,2642.122314453130
887,3,4.43,2641.513671875
888,3,4.43,2640.989990234380
889,3,4.43,2639.947265625
890,3,4.43,2639.508544921880
891,3,4.43,2638.81494140625
892,3,4.43,2637.857177734380
893,3,4.43,2637.158935546880
894,3,4.43,2636.63525390625
895,3,4.45,2635.53125
896,3,4.43,2634.809326171880
897,3,4.43,2634.026123046880
898,3,4.43,2633.332763671880
899,3,4.43,2632.893798828130
900,3,4.45,2632.053955078130
901,3,4.45,2631.27099609375
902,3,4.45,2630.7470703125
903,3,4.43,2629.789306640630
904,3,4.45,2629.35546875
905,3,4.45,2628.92138671875
906,3,4.45,2628.22314453125
907,3,4.45,2627.529541015630
908,3,4.45,2627.005859375
909,3,4.45,2625.529052734380
910,3,4.45,2624.83544921875
911,3,4.45,2624.141845703130
912,55,37.74604797363280,78
913,3,4.45,2623.443603515630
914,3,4.45,2622.660400390630
915,55,37.74604797363280,78
916,3,4.45,2621.967041015630
917,3,4.45,2621.00927734375
918,55,37.74604797363280,78
919,3,4.45,2620.315673828130
920,3,4.45,2619.70703125
921,3,4.45,2619.013427734380
922,3,4.45,2618.31982421875
923,3,4.45,2617.536865234380
924,3,4.45,2617.102783203130
925,3,4.45,2616.494140625
926,3,4.45,2615.7109375
927,3,4.45,2615.27685546875
928,3,4.45,2614.498291015630
929,3,4.45,2613.804931640630
930,3,4.45,2613.1064453125
931,55,37.74604797363280,78
932,3,4.45,2612.587646484380
933,3,4.45,2611.4599609375
934,3,4.45,2610.936279296880
935,3,4.45,2610.417236328130
936,3,4.45,2609.549072265630
937,3,4.45,2608.68115234375
938,3,4.45,2608.162109375
939,3,4.45,2607.37890625
940,3,4.45,2606.600341796880
941,3,4.45,2605.817138671880
942,3,4.45,2605.123779296880
943,3,4.45,2604.43017578125
944,3,4.45,2603.736572265630
945,3,4.45,2603.04296875
946,3,4.45,2602.349609375
947,3,4.45,2601.656005859380
948,3,4.45,2600.96240234375
949,3,4.45,2600.268798828130
950,3,4.45,2599.31103515625
951,3,4.45,2598.622314453130
952,3,4.45,2597.839111328130
953,3,4.45,2596.970947265630
954,3,4.45,2596.131103515630
955,3,4.45,2595.4423828125
956,3,4.45,2594.748779296880
957,3,4.45,2594.05517578125
958,3,4.45,2593.27685546875
959,3,4.45,2592.837890625
960,3,4.45,2592.064208984380
961,3,4.45,2591.281005859380
962,3,4.45,2590.502685546880
963,3,4.45,2589.983642578130
964,3,4.45,2589.2900390625
965,3,4.45,2588.77099609375
966,3,4.45,2587.99267578125
967,3,4.45,2587.270751953130
968,3,4.45,2586.751708984380
969,3,4.45,2585.973388671880
970,3,4.45,2585.190185546880
971,3,4.45,2584.32666015625
972,3,4.45,2583.48681640625
973,3,4.45,2582.364013671880
974,3,4.45,2581.67041015625
975,3,4.45,2580.89208984375
976,3,4.45,2580.028564453130
977,3,4.45,2579.25
978,3,4.45,2578.12255859375
979,3,4.45,2577.343994140630
980,3,4.45,2576.565673828130
981,3,4.45,2575.787109375
982,3,4.45,2575.008544921880
983,3,4.45,2574.230224609380
984,3,4.45,2573.541259765630
985,3,4.45,2572.847900390630
986,3,4.45,2572.328857421880
987,3,4.45,2571.639892578130
988,3,4.45,2570.861572265630
989,3,4.45,2570.342529296880
990,3,4.45,2569.62060546875
991,3,4.45,2568.696044921880
992,3,4.45,2567.4033203125
993,3,4.45,2566.709716796880
994,3,4.45,2565.671630859380
995,3,4.45,2564.98291015625
996,3,4.45,2564.119384765630
997,3,4.45,2563.341064453130
998,3,4.45,2562.567138671880
999,55,37.74604797363280,78
1000,3,4.45,2561.788818359380
1001,3,4.45,2560.92529296875
1002,55,37.74604797363280,78
1003,3,4.45,2559.887451171880
1004,3,4.45,2559.10888671875
1005,55,37.74604797363280,78
1006,3,4.45,2558.335205078130
1007,3,4.45,2557.21240234375
1008,3,4.45,2556.6083984375
1009,3,4.45,2555.7451171875
1010,3,4.45,2554.6220703125
1011,3,4.45,2553.933349609380
1012,3,4.45,2553.414306640630
1013,3,4.45,2552.37646484375
1014,3,4.45,2551.862060546880
1015,3,4.45,2551.16845703125
1016,3,4.45,2550.394775390630
1017,3,4.45,2549.7060546875
1018,55,37.74604797363280,78
1019,3,4.45,2548.955810546880
1020,3,4.45,2548.09228515625
1021,3,4.45,2547.634765625
1022,3,4.45,2546.799560546880
1023,3,4.45,2546.021240234380
1024,3,4.45,2545.5068359375
1025,3,4.45,2544.903076171880
1026,3,4.45,2544.384033203130
1027,3,4.45,2543.6103515625
1028,3,4.45,2542.92138671875
1029,3,4.45,2542.402587890630
1030,3,4.45,2541.6240234375
1031,3,4.45,2540.5908203125
1032,3,4.45,2540.048095703130
1033,3,4.45,2539.298095703130
1034,3,4.45,2538.264892578130
1035,3,4.45,2537.745849609380
1036,3,4.45,2536.80224609375
1037,3,4.45,2536.11328125
1038,3,4.45,2535.509521484380
1039,3,4.45,2534.735595703130
1040,3,4.45,2534.042236328130
1041,3,4.45,2533.268310546880
1042,3,4.45,2532.235107421880
1043,3,4.45,2531.805908203130
1044,3,4.45,2531.116943359380
1045,3,4.45,2530.083740234380
1046,3,4.45,2529.654541015630
1047,3,4.45,2528.965576171880
1048,3,4.45,2528.102294921880
1049,3,4.45,2527.243408203130
1050,3,4.45,2526.814208984380
1051,3,4.45,2525.865966796880
1052,3,4.45,2525.007080078130
1053,3,4.45,2524.48828125
1054,3,4.45,2523.3701171875
1055,3,4.45,2522.770751953130
1056,3,4.45,2522.1953125
1057,3,4.45,2521.218505859380
1058,3,4.45,2520.704345703130
1059,3,4.45,2519.784423828130
1060,3,4.45,2519.010498046880
1061,3,4.45,2518.23681640625
1062,3,4.45,2517.378173828130
1063,3,4.45,2517.00537109375
1064,3,4.45,2516.231689453130
1065,3,4.45,2515.226806640630
1066,3,4.45,2514.457763671880
1067,3,4.45,2513.68408203125
1068,3,4.45,2512.91015625
1069,3,4.45,2512.136474609380
1070,3,4.45,2511.36279296875
1071,3,4.45,2510.50390625
1072,3,4.45,2509.985107421880
1073,3,4.45,2509.301025390630
1074,3,4.45,2508.527099609380
1075,3,4.45,2506.979736328130
1076,3,4.45,2506.295654296880
1077,3,4.45,2505.606689453130
1078,3,4.45,2505.007568359380
1079,3,4.45,2504.578125
1080,3,4.45,2503.804443359380
1081,3,4.45,2503.177001953130
1082,3,4.45,2502.3466796875
1083,3,4.45,2501.82763671875
1084,3,4.45,2501.403076171880
1085,3,4.45,2500.53955078125
1086,3,4.45,2500.025390625
1087,3,4.45,2499.25634765625
1088,3,4.45,2498.312744140630
1089,3,4.45,2497.4541015625
1090,3,4.45,2496.939697265630
1091,3,4.45,2495.906494140630
1092,3,4.45,2495.48193359375
1093,3,4.45,2494.79296875
1094,3,4.45,2493.6796875
1095,3,4.45,2492.90576171875
1096,3,4.45,2492.13671875
1097,3,4.45,2491.363037109380
1098,3,4.45,2490.678955078130
1099,3,4.45,2489.9052734375
1100,3,4.45,2489.13623046875
1101,3,4.45,2488.447265625
1102,3,4.45,2487.67822265625
1103,3,4.45,2487.0791015625
1104,3,4.45,2486.390380859380
1105,3,4.45,2485.621337890630
1106,3,4.45,2485.10693359375
1107,3,4.45,2484.248291015630
1108,3,4.45,2483.394287109380
1109,3,4.45,2482.965087890630
1110,3,4.45,2482.36572265625
1111,3,4.45,2481.7666015625
1112,3,4.45,2481.33740234375
1113,3,4.45,2480.5634765625
1114,3,4.45,2479.534912109380
1115,3,4.45,2478.765869140630
1116,55,39.63409423828130,78
1117,3,4.45,2477.822265625
1118,3,4.45,2476.883544921880
1119,55,39.63409423828130,78
1120,3,4.45,2476.284423828130
1121,3,4.45,2475.60009765625
1122,3,4.47,2474.51025390625
1123,3,4.45,2473.887451171880
1124,3,4.45,2473.288330078130
1125,3,4.45,2472.3447265625
1126,3,4.45,2471.57568359375
1127,3,4.47,2470.490478515630
1128,3,4.47,2470.061279296880
1129,3,4.47,2469.377197265630
1130,3,4.47,2468.693115234380
1131,3,4.47,2468.009033203130
1132,3,4.47,2467.32470703125
1133,3,4.47,2466.5556640625
1134,55,39.63409423828130,78
1135,3,4.47,2465.786865234380
1136,3,4.47,2465.357421875
1137,3,4.47,2464.67333984375
1138,3,4.47,2463.904296875
1139,3,4.47,2463.474853515630
1140,3,4.47,2462.790771484380
1141,3,4.47,2462.021728515630
1142,3,4.47,2461.592529296880
1143,3,4.47,2460.823486328130
1144,3,4.47,2460.054443359380
1145,3,4.47,2459.375
1146,3,4.47,2458.69091796875
1147,3,4.47,2457.832275390630
1148,3,4.47,2457.063232421880
1149,3,4.47,2456.322509765630
1150,3,4.47,2455.468505859380
1151,3,4.47,2454.699462890630
1152,3,4.47,2453.675537109380
1153,3,4.47,2453.076416015630
1154,3,4.47,2452.137451171880
1155,3,4.47,2451.28369140625
1156,3,4.47,2450.599365234380
1157,3,4.47,2449.231201171880
1158,3,4.47,2448.467041015630
1159,3,4.47,2447.697998046880
1160,3,4.47,2446.928955078130
1161,3,4.47,2446.159912109380
1162,3,4.47,2445.650390625
1163,3,4.47,2444.966064453130
1164,3,4.47,2444.281982421880
1165,3,4.47,2443.7724609375
1166,3,4.47,2443.08837890625
1167,3,4.47,2442.234375
1168,3,4.47,2441.724853515630
1169,3,4.47,2440.7861328125
1170,3,4.47,2440.186767578130
1171,3,4.47,2439.50732421875
1172,3,4.47,2438.738525390630
1173,3,4.47,2438.13916015625
1174,3,4.47,2437.2900390625
1175,3,4.47,2436.35107421875
1176,55,39.7686767578125,78
1177,3,4.47,2435.4970703125
1178,3,4.47,2434.3271484375
1179,55,39.7686767578125,78
1180,3,4.47,2433.87890625
1181,3,4.47,2432.685302734380
1182,3,4.47,2431.831298828130
1183,3,4.47,2431.06689453125
1184,3,4.47,2430.212890625
1185,3,4.47,2429.44384765625
1186,3,4.47,2428.7646484375
1187,3,4.47,2428.165283203130
1188,3,4.47,2427.146240234380
1189,3,4.47,2426.575439453130
1190,3,4.47,2425.89599609375
1191,3,4.47,2425.2119140625
1192,3,4.47,2424.617431640630
1193,3,4.47,2424.18798828125
1194,55,39.7686767578125,78
1195,3,4.47,2423.083984375
1196,3,4.47,2422.39990234375
1197,3,4.47,2421.6357421875
1198,3,4.47,2420.956298828130
1199,3,4.47,2420.44189453125
1200,3,4.47,2419.847412109380
1201,3,4.47,2418.998291015630
1202,3,4.47,2418.48388671875
1203,3,4.47,2417.8046875
1204,3,4.47,2416.955322265630
1205,3,4.47,2416.271240234380
1206,3,4.47,2415.337158203130
1207,3,4.47,2414.57275390625
1208,3,4.47,2414.148193359380
1209,3,4.47,2413.124267578130
1210,3,4.47,2412.445068359380
1211,3,4.47,2412.105224609380
1212,3,4.47,2411.001220703130
1213,3,4.47,2410.147216796880
1214,3,4.47,2409.298095703130
1215,3,4.47,2408.36376953125
1216,3,4.47,2407.6845703125
1217,3,4.47,2407.00048828125
1218,3,4.47,2406.321044921880
1219,3,4.47,2405.556640625
1220,3,4.47,2404.792236328130
1221,3,4.47,2404.113037109380
1222,3,4.47,2403.688232421880
1223,3,4.47,2402.669189453130
1224,3,4.47,2402.15966796875
1225,3,4.47,2401.4755859375
1226,3,4.47,2400.966064453130
1227,3,4.47,2400.45654296875
1228,3,4.47,2399.862060546880
1229,3,4.47,2399.267578125
1230,3,4.47,2398.758056640630
1231,3,4.47,2397.99365234375
1232,3,4.47,2397.14453125
1233,3,4.47,2396.210205078130
1234,3,4.47,2395.531005859380
1235,3,4.47,2394.7666015625
1236,3,4.47,2393.83251953125
1237,3,4.47,2392.983154296880
1238,3,4.47,2392.138671875
1239,3,4.47,2391.374267578130
1240,3,4.47,2389.506103515630
1241,3,4.47,2388.74169921875
1242,3,4.47,2387.977294921880
1243,3,4.47,2386.958251953130
1244,3,4.47,2386.11376953125
1245,3,4.47,2385.604248046880
1246,3,4.47,2384.669921875
1247,3,4.47,2384.160400390630
1248,3,4.47,2383.396240234380
1249,3,4.47,2382.716796875
1250,3,4.47,2382.126953125
1251,3,4.47,2381.30126953125
1252,3,4.47,2380.6220703125
1253,3,4.47,2379.942626953130
1254,3,4.47,2379.602783203130
1255,3,4.47,2378.904541015630
1256,3,4.47,2378.39501953125
1257,3,4.47,2377.630859375
1258,3,4.47,2376.80517578125
1259,3,4.47,2376.30029296875
1260,3,4.47,2375.535888671880
1261,3,4.47,2374.686767578130
1262,3,4.47,2374.181884765630
1263,55,39.59220886230470,78
1264,3,4.47,2373.41748046875
1265,3,4.47,2372.549560546880
1266,55,39.59220886230470,78
1267,3,4.47,2372.0400390625
1268,3,4.47,2371.21435546875
1269,3,4.47,2370.199951171880
1270,3,4.47,2369.5205078125
1271,3,4.47,2368.591064453130
1272,3,4.47,2367.82666015625
1273,3,4.47,2366.982177734380
1274,3,4.47,2366.133056640630
1275,3,4.47,2365.543212890630
1276,3,4.47,2364.694091796880
1277,3,4.47,2363.849365234380
1278,3,4.47,2363.085205078130
1279,3,4.47,2362.325439453130
1280,3,4.47,2361.65087890625
1281,55,39.59220886230470,78
1282,3,4.47,2360.886474609380
1283,3,4.47,2359.95703125
1284,3,4.47,2359.27783203125
1285,3,4.47,2358.942626953130
1286,3,4.47,2358.579345703130
1287,3,4.47,2357.838623046880
1288,3,4.47,2357.140380859380
1289,3,4.47,2356.6591796875
1290,3,4.47,2355.956298828130
1291,3,4.47,2355.11181640625
1292,3,4.47,2354.35205078125
1293,3,4.47,2353.337646484380
1294,55,39.510040283203100,78
1295,3,4.47,2352.7431640625
1296,3,4.47,2351.582763671880
1297,55,39.510040283203100,78
1298,3,4.47,2351.05419921875
1299,3,4.47,2349.80859375
1300,3,4.47,2348.879150390630
1301,3,4.47,2348.03466796875
1302,3,4.47,2347.190185546880
1303,3,4.47,2346.005859375
1304,3,4.47,2345.496337890630
1305,3,4.47,2344.57177734375
1306,3,4.47,2343.642333984380
1307,3,4.47,2342.8779296875
1308,3,4.47,2342.373046875
1309,3,4.47,2341.698486328130
1310,3,4.47,2340.85400390625
1311,3,4.47,2340.09423828125
1312,55,39.510040283203100,78
1313,3,4.47,2339.419677734380
1314,3,4.47,2338.5751953125
1315,3,4.47,2338.150390625
1316,3,4.47,2337.475830078130
1317,3,4.47,2336.970947265630
1318,3,4.47,2336.29638671875
1319,3,4.47,2335.616943359380
1320,3,4.47,2335.027099609380
1321,3,4.47,2333.9326171875
1322,3,4.47,2333.003173828130
1323,3,4.47,2331.65380859375
1324,55,39.417572021484400,78
1325,3,4.47,2330.639404296880
1326,3,4.47,2329.714599609380
1327,55,39.417572021484400,78
1328,3,4.47,2329.2099609375
1329,3,4.47,2328.110595703130
1330,3,4.47,2327.26611328125
1331,3,4.47,2326.59130859375
1332,3,4.47,2325.916748046880
1333,3,4.49,2324.9306640625
1334,3,4.47,2324.232421875
1335,3,4.47,2323.47265625
1336,3,4.47,2322.633056640630
1337,3,4.47,2321.958251953130
1338,3,4.47,2321.11376953125
1339,3,4.47,2320.354248046880
1340,3,4.47,2319.599365234380
1341,3,4.47,2318.839599609380
1342,55,39.417572021484400,78
1343,3,4.47,2318.419677734380
1344,3,4.47,2317.490234375
1345,3,4.47,2316.900634765630
1346,3,4.47,2316.05615234375
1347,3,4.47,2315.30126953125
1348,3,4.47,2314.79638671875
1349,3,4.47,2314.12158203125
1350,3,4.47,2313.531982421880
1351,3,4.47,2313.027099609380
1352,3,4.47,2312.267578125
1353,3,4.47,2311.1728515625
1354,3,4.47,2310.41796875
1355,3,4.47,2309.9130859375
1356,3,4.47,2308.818603515630
1357,3,4.47,2307.97412109375
1358,3,4.47,2307.13427734375
1359,3,4.47,2306.37939453125
1360,3,4.47,2305.619873046880
1361,3,4.47,2304.780029296880
1362,3,4.47,2303.935546875
